,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.01,0.01,54.281,54.281,main,D,,38,main:38(D),0,exec5-SCS,0.018426726123569628,100.02211207134827
1,1.0,0.0,0.0,54.22,54.22,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec5-SCS,0.0,99.9097090419945
2,1.0,0.004,0.004,54.219,54.219,solve,C,,320,solve:320(C),0,exec5-SCS,0.007370690449427851,99.90786636938216
3,1.0,0.0,0.0,54.215,54.215,_solve,C,,667,_solve:667(C),0,exec5-SCS,0.0,99.90049567893273
4,1.0,0.0,0.0,46.695,46.695,solve_via_data,C,,289,solve_via_data:289(C),0,exec5-SCS,0.0,86.04359763400838
5,1.0,0.0,0.0,46.695,46.695,solve_via_data,C,,278,solve_via_data:278(C),0,exec5-SCS,0.0,86.04359763400838
6,1.0,0.0,0.0,46.695,46.695,solve,C,,14,solve:14(C),0,exec5-SCS,0.0,86.04359763400838
7,1.0,46.695,46.695,46.695,46.695,csolve,['_scs'],,,_scs.csolve,0,exec5-SCS,86.04359763400838,86.04359763400838
8,1.0,0.0,0.0,7.52,7.52,get_problem_data,C,,412,get_problem_data:412(C),0,exec5-SCS,0.0,13.856898044924357
9,1.0,0.01,0.01,7.518,7.518,apply,C,,53,apply:53(C),0,exec5-SCS,0.018426726123569628,13.853212699699643
10,1.0,0.0,0.0,4.969,4.969,apply,C,,207,apply:207(C),0,exec5-SCS,0.0,9.156240210801748
11,1.0,0.323,0.323,4.394,4.394,apply_parameters,C,,144,apply_parameters:144(C),0,exec5-SCS,0.5951832537912989,8.096703458696494
12,1.0,2.886,2.886,3.998,3.998,reduce_problem_data_tensor,C,,61,reduce_problem_data_tensor:61(C),0,exec5-SCS,5.317953159262194,7.367005104203137
13,1.0,0.0,0.0,2.537,2.537,apply,C,,291,apply:291(C),0,exec5-SCS,0.0,4.674860417549613
14,2.0,0.026,0.013,2.536,1.268,affine,C,,58,affine:58(C),0,exec5-SCS,0.047909487921281024,4.673017744937257
15,2.0,0.079,0.04,2.509,1.254,get_problem_matrix,C,,289,get_problem_matrix:289(C),0,exec5-SCS,0.14557113637620006,4.62326558440362
